Filename,a_Good,b_Moderate,c_Unhealthy_for_Sensitive_Groups,d_Unhealthy,e_Very_Unhealthy,f_Severe
BENGR_Mod_2023-02-21-08.30-1-296.jpg,0.99615866,0.0051225014,-0.0077041388,-0.0026178807,0.0030239,-0.003337808
BENGR_Mod_2023-02-21-08.30-1-36.jpg,-0.0014576688,0.9997483,-0.0039078593,0.007376626,0.0020018741,-0.0063250735
BENGR_Mod_2023-02-21-08.30-1-376.jpg,0.2608682,0.006869212,0.69844854,-0.032419547,0.073850006,0.0046305135
BENGR_Mod_2023-02-21-08.30-1-396.jpg,0.9954125,0.0053347535,-0.009406984,-0.005428329,0.002231069,-0.003973551
BENGR_Mod_2023-02-21-08.30-1-456.jpg,-0.0037349835,0.9950994,-0.0035250634,-0.003433451,0.000806205,-0.002445139
BENGR_Mod_2023-02-21-08.30-1-46.jpg,-0.0033945665,0.0003456883,-0.0033756495,1.0018628,0.0036259368,-0.0068132803
BENGR_Mod_2023-02-21-08.30-1-461.jpg,-0.0028224513,0.0008468665,-0.0015145391,1.0006893,0.005772583,-0.0014566854
BENGR_Mod_2023-02-21-08.30-1-491.jpg,0.0015054271,-0.004677873,-0.0007848665,1.0026609,0.00496877,-0.008724235
BENGR_Mod_2023-02-21-08.30-1-516.jpg,-0.0033911988,0.0012240484,-0.0012951791,1.0011294,0.0057440847,-0.0009492859
BENGR_Mod_2023-02-21-08.30-1-526.jpg,-0.004689947,-0.009046517,0.96961707,-0.01863952,0.012918413,0.03257381
BENGR_Mod_2023-02-21-08.30-1-536.jpg,0.99690706,0.0028534122,-0.0055086315,0.003893599,0.005772002,-0.0038703457
BENGR_Mod_2023-02-21-08.30-1-541.jpg,-0.0052373484,0.001857657,-0.0012841821,0.0013628453,1.0001285,0.0007066354
BENGR_Mod_2023-02-21-08.30-1-551.jpg,-0.006999612,-0.0038834251,0.98062694,-0.006775394,0.009501681,0.021839477
BENGR_Mod_2023-02-21-08.30-1-556.jpg,-0.0038083978,-0.0005313456,-0.004816331,0.0038853586,1.0023888,-0.0021582693
BENGR_Mod_2023-02-21-08.30-1-56.jpg,0.003615126,-0.0034838207,-0.0048507154,0.018285498,0.004993953,0.9933231
BENGR_Mod_2023-02-21-08.30-1-81.jpg,-0.004924834,-0.0014004223,-0.00028204918,0.010692522,0.008041061,0.9888749
BENGR_Mod_2023-02-21-08.30-1-86.jpg,-0.002943553,0.99508905,-0.007695943,-0.0025075227,0.0009799972,-0.0055650547
BENGR_Mod_2023-02-23-08.30-1-206.jpg,0.99650484,0.0012359209,-0.0064302385,0.0067422837,0.0067110136,-0.0029450133
BENGR_Mod_2023-02-23-08.30-1-211.jpg,-0.003659062,0.00065439567,0.0019993633,0.0012495369,1.0026339,0.0016124472
BENGR_Mod_2023-02-23-08.30-1-326.jpg,0.0019580945,-7.040426e-05,-0.0010570139,0.99051017,0.009323187,-0.0031927302
BENGR_Mod_2023-02-23-08.30-1-371.jpg,-0.009306535,-0.0015362613,0.9924719,0.0029962808,0.002357684,0.003409639
BENGR_Mod_2023-02-23-08.30-1-376.jpg,0.997359,0.0006696768,-0.006856829,0.006664738,0.006666161,-0.0043522194
BENGR_Mod_2023-02-23-08.30-1-386.jpg,0.6006301,-0.010968853,0.41446453,-0.061981246,0.036664963,0.02548492
BENGR_Mod_2023-02-23-08.30-1-431.jpg,0.0008077845,0.9977603,-0.008011639,0.006580919,0.0006571561,-0.0077274516
BENGR_Mod_2023-02-23-08.30-1-441.jpg,-0.01052127,-0.0024745427,0.9930662,-0.00061933696,0.006040387,0.0029490218
BENGR_Mod_2023-02-23-08.30-1-466.jpg,0.000462614,0.0015704222,0.9854131,0.0048046857,0.007886283,-0.00079674274
BENGR_Mod_2023-02-23-08.30-1-476.jpg,0.9994413,0.0041383095,-0.0044031143,0.0012660474,0.001911141,-0.002640374
BENGR_Mod_2023-02-23-08.30-1-491.jpg,-0.005999662,-0.0016401075,0.99092346,0.002959326,0.009057663,0.0004608184
BENGR_Mod_2023-02-23-08.30-1-501.jpg,-0.00322745,-0.0030749254,-0.0020469725,0.99953717,0.002110891,-0.0014688745
BENGR_Mod_2023-02-23-08.30-1-516.jpg,-0.0017654672,-0.0005691759,-0.002101317,1.0024943,0.002644956,-0.0040553883
BENGR_Mod_2023-02-23-08.30-1-521.jpg,-0.00425037,0.0018363856,-0.0010820851,1.0017835,0.005678557,-6.341189e-05
BENGR_Mod_2023-02-23-08.30-1-561.jpg,0.009556793,-0.005037885,-0.0030808076,0.9997048,0.004527472,-0.0054871216
BENGR_Mod_2023-02-23-08.30-1-571.jpg,0.007910959,-0.0062814467,0.0031736717,1.0041027,0.001384981,-0.014779575
BENGR_Mod_2023-02-23-08.30-1-6.jpg,-0.0056644008,-0.00043858215,-0.0012572706,0.0077559203,0.0067442358,0.993846
BENGR_Mod_2023-02-23-08.30-1-81.jpg,-0.0025722831,0.0007942803,-0.00680165,0.0050471574,0.0061667413,0.9925555
BENGR_Mod_2023-02-23-08.30-1-96.jpg,0.0034407005,0.0018553622,0.0060120374,0.9930512,0.005433269,-0.015737124
BENGR_Mod_2023-02-24-08.30-1-101.jpg,0.1612539,0.021648828,0.72452027,0.027231112,0.07606868,-0.0018853247
BENGR_Mod_2023-02-24-08.30-1-106.jpg,-0.002809316,0.003440369,0.99108905,0.008772805,-0.0014971867,-0.0006576255
BENGR_Mod_2023-02-24-08.30-1-111.jpg,-0.0070413277,-0.0016652122,0.0009800792,0.019906446,-0.0014762804,0.9902972
BENGR_Mod_2023-02-24-08.30-1-131.jpg,-0.017257288,1.0066401,0.011971056,0.011363208,0.016946897,-0.015937515
BENGR_Mod_2023-02-24-08.30-1-176.jpg,-0.005465526,0.0015755184,-0.005561933,0.0047766417,1.0057954,0.0021729544
BENGR_Mod_2023-02-24-08.30-1-186.jpg,-0.0034225509,-0.002047699,0.97932893,-0.0017196685,0.0017008558,0.020596407
BENGR_Mod_2023-02-24-08.30-1-21.jpg,0.99725217,0.0037137456,-0.0055149198,0.0011338443,0.004106082,-0.004018493
BENGR_Mod_2023-02-24-08.30-1-236.jpg,-0.00057873875,0.0001805611,0.005032778,0.99739456,0.0070966855,-0.0121223405
BENGR_Mod_2023-02-24-08.30-1-246.jpg,-0.004687473,0.0011054166,-0.001937747,0.0018788725,1.0008328,-0.00036880374
BENGR_Mod_2023-02-24-08.30-1-296.jpg,-0.00010548532,0.0011555031,0.9860715,0.004390642,0.008192979,9.290874e-06
BENGR_Mod_2023-02-24-08.30-1-316.jpg,-0.009980515,-0.00024167076,0.0013060868,0.018215105,-0.0008741841,0.99333584
BENGR_Mod_2023-02-24-08.30-1-326.jpg,0.02342888,-0.008188736,0.005900845,1.0035893,-0.008357979,-0.018863834
BENGR_Mod_2023-02-24-08.30-1-376.jpg,0.00029910356,0.0014484785,0.98562133,0.0046827644,0.007955395,-0.0005964786
BENGR_Mod_2023-02-24-08.30-1-381.jpg,0.17390749,0.010007646,0.7442682,-0.026419565,0.10601368,0.0024416596
BENGR_Mod_2023-02-24-08.30-1-386.jpg,-0.0015086755,-0.0014349483,0.9887985,0.0046913773,0.009499602,-0.0013966635
BENGR_Mod_2023-02-24-08.30-1-401.jpg,-0.005260855,0.0017853715,-0.0008972138,0.0011602789,1.0001509,0.0012851208
BENGR_Mod_2023-02-24-08.30-1-416.jpg,-0.003891006,-0.0003401935,-0.0039269105,0.0029476434,1.0020375,-0.001868464
BENGR_Mod_2023-02-24-08.30-1-436.jpg,-0.00063917786,0.99958086,-0.007008299,0.0068362206,4.4189394e-05,-0.007343866
BENGR_Mod_2023-02-24-08.30-1-46.jpg,-0.0015173331,-0.00052345917,0.0025138408,0.99791384,0.003952436,-0.007885702
BENGR_Mod_2023-02-24-08.30-1-76.jpg,-0.0044922605,-0.0025165193,-0.0002105236,0.9993846,0.010581858,-0.0020184293
BENGR_Mod_2023-02-25-08.30-1-116.jpg,-0.0052193254,0.0018531121,-0.0012824088,0.0013795048,1.0001507,0.00066307187
BENGR_Mod_2023-02-25-08.30-1-221.jpg,0.99656624,0.004746277,-0.0051027536,0.0008713454,0.004734434,-0.0034225658
BENGR_Mod_2023-02-25-08.30-1-256.jpg,-0.009601563,-0.0026308969,0.9924948,-0.0019576699,0.009850875,0.00119441
BENGR_Mod_2023-02-25-08.30-1-281.jpg,-0.0011576042,1.0001096,-0.0018612146,0.0068391114,0.0028871074,-0.0046141297
BENGR_Mod_2023-02-25-08.30-1-301.jpg,-0.004743725,-0.0019273274,0.0022990704,0.012628242,0.004374407,0.9849286
BENGR_Mod_2023-02-25-08.30-1-306.jpg,-0.009958588,1.0030011,-0.0020688176,0.020265862,0.015990347,0.00054544955
BENGR_Mod_2023-02-25-08.30-1-311.jpg,0.9963289,0.0016857274,-0.0062333643,0.006495282,0.0069352165,-0.002867438
BENGR_Mod_2023-02-25-08.30-1-321.jpg,-0.0035882965,-0.0022314154,0.0028024837,1.0009197,0.008508824,-0.008195974
BENGR_Mod_2023-02-25-08.30-1-331.jpg,1.0067161,0.0053397603,-0.009940296,-0.0067976266,0.025729038,-0.017314918
BENGR_Mod_2023-02-25-08.30-1-336.jpg,-0.002052717,0.9965582,-0.0029094666,-0.0014426857,0.0014018491,-0.004207127
BENGR_Mod_2023-02-25-08.30-1-36.jpg,-0.0028142706,-0.0023165755,-0.0018704906,1.0011681,0.0024800822,-0.0029390827
BENGR_Mod_2023-02-25-08.30-1-381.jpg,0.999469,0.002533991,-0.005061686,0.0029927343,0.0026556626,-0.00346715
BENGR_Mod_2023-02-25-08.30-1-391.jpg,-0.004127264,0.00011818111,-0.0028584003,0.002408594,1.0015595,-0.0013728216
BENGR_Mod_2023-02-25-08.30-1-396.jpg,-0.0011201277,0.0033535026,0.9895257,-0.005021289,0.010354854,0.009514667
BENGR_Mod_2023-02-25-08.30-1-406.jpg,-0.0054546073,0.0019125901,-0.0013053864,0.0011635274,0.9998602,0.0012322813
BENGR_Mod_2023-02-25-08.30-1-431.jpg,0.0044899955,0.9965893,-0.0084340125,0.01130937,0.003774561,-0.0046767816
BENGR_Mod_2023-02-25-08.30-1-451.jpg,0.0010410473,-0.004104968,-0.00035827607,1.0026611,0.0051424876,-0.010639451
BENGR_Mod_2023-02-25-08.30-1-456.jpg,0.0005540773,-0.0056344457,0.0048976243,1.0069319,0.0014884248,-0.0149324015
BENGR_Mod_2023-02-25-08.30-1-466.jpg,0.99648887,-0.00051305816,-0.005260825,0.006833896,0.0035890415,0.0031048283
BENGR_Mod_2023-02-25-08.30-1-486.jpg,-0.001231201,1.0000465,0.0025372952,0.0030059665,0.00395748,-0.0030554235
BENGR_Mod_2023-02-25-08.30-1-496.jpg,0.017800499,0.032426085,0.020880587,0.04302478,-0.013613559,0.87149185
BENGR_Mod_2023-02-25-08.30-1-506.jpg,-0.002500154,-0.0008822791,0.0032182336,0.99863714,0.008550949,-0.008139648
BENGR_Mod_2023-02-25-08.30-1-516.jpg,0.009936295,0.0031462498,-0.00065276027,0.9806002,0.0064948574,-0.008533247
BENGR_Mod_2023-02-25-08.30-1-526.jpg,-0.013552092,-0.0005023256,0.004021734,1.0041606,0.008451574,-0.014451332
BENGR_Mod_2023-02-25-08.30-1-536.jpg,-0.0033279955,0.0027552918,0.9842008,-0.0025520176,0.011299409,0.005487159
BENGR_Mod_2023-02-25-08.30-1-561.jpg,0.0052804947,-0.0023209564,0.9803447,-0.019365177,0.011605985,0.015022419
BENGR_Mod_2023-02-25-08.30-1-6.jpg,0.0005794987,0.997333,-0.005133152,0.00685139,0.001561597,-0.006895028
BENGR_Mod_2023-02-25-08.30-1-606.jpg,-0.03201013,0.0072326064,0.0013195574,0.7638998,0.08764969,0.21965668
BENGR_Mod_2023-02-25-08.30-1-611.jpg,-0.005210273,0.001850795,-0.0012815446,0.0013877302,1.0001618,0.00064118207
BENGR_Mod_2023-02-25-08.30-1-661.jpg,-0.0055264533,-0.0015535168,-0.0003374666,0.013528392,0.0031808987,0.99020886
BENGR_Mod_2023-02-25-08.30-1-666.jpg,-0.0003291443,1.0009396,-0.003625825,0.006317079,0.00046315044,-0.0057992414
BENGR_Good_2023-02-26-08.30-1-111.jpg,-0.0050284043,-0.0036889575,0.00029583275,1.0018272,0.009805433,-0.004151441
BENGR_Good_2023-02-26-08.30-1-126.jpg,-0.0051444843,0.0018341951,-0.0012750179,0.0014481395,1.000243,0.0004820451
BENGR_Good_2023-02-26-08.30-1-156.jpg,-0.00030397624,-0.0022736825,0.0032606348,1.0058599,0.0029183552,-0.015715875
BENGR_Good_2023-02-26-08.30-1-216.jpg,-0.004731644,0.0032072254,-0.001073584,1.0012009,0.009792373,-0.0044178143
BENGR_Good_2023-02-26-08.30-1-296.jpg,-0.0046498515,-0.014122579,0.9937679,-0.0010178089,0.017798878,-3.876537e-05
BENGR_Good_2023-02-26-08.30-1-306.jpg,0.99848264,-0.0023433678,-1.989305e-05,0.015454397,-0.0006525144,0.0047517642
BENGR_Good_2023-02-26-08.30-1-311.jpg,0.99793535,0.003847856,-0.004005268,0.0055434853,0.005545415,-0.0018180683
BENGR_Good_2023-02-26-08.30-1-316.jpg,-0.0018285885,0.0009289272,-0.004536636,1.0006171,0.002971083,-0.00015046448
BENGR_Good_2023-02-26-08.30-1-326.jpg,-0.0016118959,1.0005931,-0.001620844,0.0075930804,0.003618665,-0.004737176
BENGR_Good_2023-02-26-08.30-1-331.jpg,0.0063901693,0.0031319894,0.98738885,0.0019690841,0.009841092,-0.0014688447
BENGR_Good_2023-02-26-08.30-1-336.jpg,-0.0012928918,0.00029650703,0.98739654,0.002945587,0.009639569,2.6620924e-05
BENGR_Good_2023-02-26-08.30-1-356.jpg,0.0005380437,0.0016266629,0.9853171,0.0048609227,0.007854439,-0.00088908523
BENGR_Good_2023-02-26-08.30-1-366.jpg,-0.0032487884,0.00026679412,-0.005719833,0.0057914406,1.0020562,-0.0025812238
BENGR_Good_2023-02-26-08.30-1-411.jpg,-0.0059278384,-0.0028001703,0.006836146,0.013744876,0.0027949065,0.982679
BENGR_Good_2023-02-26-08.30-1-441.jpg,-0.0004363358,0.00076891854,-0.004926145,0.007206306,0.005118452,0.990461
BENGR_Good_2023-02-26-08.30-1-446.jpg,-0.0024946257,0.9990665,0.00011822581,0.008051604,0.0024714693,-0.0074897483
BENGR_Good_2023-02-26-08.30-1-66.jpg,-0.0058139786,-0.00034094602,-0.0030910298,0.0057283193,0.006712757,0.9967224
BENGR_Good_2023-02-26-08.30-1-91.jpg,-0.0053627416,-0.0013210066,0.9867972,-0.0005992502,0.008804448,0.011674114
BENGR_Good_2023-02-27-08.30-1-101.jpg,-0.0004229918,0.99788177,-0.005315304,0.0024918467,0.001620777,-0.007669501
BENGR_Good_2023-02-27-08.30-1-106.jpg,-0.0011732206,1.000597,-0.00044569373,0.006867811,0.0038118884,-0.003577359
BENGR_Good_2023-02-27-08.30-1-121.jpg,-0.013823755,-0.018329035,0.80445796,0.24328256,0.00063376874,-0.006588541
BENGR_Good_2023-02-27-08.30-1-156.jpg,-0.004742138,0.0008465834,-0.0033179522,0.007983193,1.0017217,-0.010804273
BENGR_Good_2023-02-27-08.30-1-16.jpg,-0.002760619,0.0027961098,-0.0011103377,0.005723074,1.0012699,-0.0024028718
BENGR_Good_2023-02-27-08.30-1-176.jpg,-0.0066335425,-0.003133949,0.99360126,-0.010904238,0.030106299,-0.012046002
BENGR_Good_2023-02-27-08.30-1-206.jpg,-0.0020339862,-0.00010563061,0.98832166,0.0033309907,0.008519672,0.0016571805
BENGR_Good_2023-02-27-08.30-1-221.jpg,0.039131068,0.01156221,0.038449258,0.03151636,0.9101727,-0.03217963
BENGR_Good_2023-02-27-08.30-1-261.jpg,-0.0037321001,-0.00061992183,0.98405385,0.00068612397,0.0044174567,0.01299908
BENGR_Good_2023-02-27-08.30-1-306.jpg,0.008168064,0.0023239441,-0.00054353476,0.98317176,0.007249452,-0.007083006
BENGR_Good_2023-02-27-08.30-1-326.jpg,0.03616988,0.75536,0.01796604,0.16026928,0.015250869,0.032858513
BENGR_Good_2023-02-27-08.30-1-386.jpg,-0.0051125586,-0.0019737706,0.008914709,0.012591526,-0.0023837015,0.9816911
BENGR_Good_2023-02-27-08.30-1-391.jpg,-0.0013816431,0.9998034,-0.010213345,0.009013832,2.5756657e-05,-0.008567192
BENGR_Good_2023-02-27-08.30-1-416.jpg,-0.004874155,0.0015197434,-0.00018379092,0.0011814088,1.000744,0.00135196
BENGR_Good_2023-02-27-08.30-1-421.jpg,-0.0040612556,1.873821e-06,-0.0029668584,0.0024709553,1.0016452,-0.001491107
BENGR_Good_2023-02-27-08.30-1-446.jpg,0.0050019845,-0.0028215311,-0.0029064864,1.0009677,0.0072273538,-0.004221387
BENGR_Good_2023-02-27-08.30-1-451.jpg,-0.006860517,-0.005268708,0.97679025,0.011511639,0.022765093,2.5875866e-05
BENGR_Good_2023-02-27-08.30-1-56.jpg,-0.0009889975,0.0024628565,0.99102646,-0.003049776,0.008912392,0.012038507
BENGR_Good_2023-02-27-08.30-1-71.jpg,-0.0037871525,0.0013473667,-0.0011702031,0.0014805943,1.0015146,0.0006348938
BENGR_Good_2023-02-27-08.30-1-96.jpg,-0.0037145913,0.00069398805,0.0018995255,0.001246497,1.0025474,0.001600571
BENGR_Good_2023-02-28-08.30-1-1.jpg,0.005535163,-0.003041532,-0.00075022876,1.0018002,0.002796173,-0.008433796
BENGR_Good_2023-02-28-08.30-1-101.jpg,-0.0016815811,0.0041257776,0.98638844,-0.0035297722,0.008480363,0.0053981543
BENGR_Good_2023-02-28-08.30-1-116.jpg,-0.003899634,0.00010613352,-0.0028311387,0.0027597696,1.001769,-0.0015744492
BENGR_Good_2023-02-28-08.30-1-136.jpg,-0.015877858,-0.019340385,0.807946,0.24477664,-0.00057501346,-0.0069855973
BENGR_Good_2023-02-28-08.30-1-176.jpg,-0.009640776,-0.003504254,0.9796833,-0.011753216,0.04554353,-0.0051527396
BENGR_Good_2023-02-28-08.30-1-216.jpg,0.27869442,0.7022402,0.0075114667,0.032804266,0.0010217652,0.007198192
BENGR_Good_2023-02-28-08.30-1-231.jpg,-0.0015325323,0.00022922829,-0.00421077,1.0002062,0.0035946593,-0.0031105503
BENGR_Good_2023-02-28-08.30-1-236.jpg,-0.00055942684,0.9988719,-0.0041854978,0.005958706,0.00074405223,-0.006079562
BENGR_Good_2023-02-28-08.30-1-246.jpg,0.9986965,0.0040422864,-0.006519735,-0.00038339198,-0.002606891,-0.0019294098
BENGR_Good_2023-02-28-08.30-1-281.jpg,-0.0048180744,-0.0019496605,0.00056266785,0.0142240375,0.0070000663,0.98662955
BENGR_Good_2023-02-28-08.30-1-341.jpg,0.0026637092,-0.0037670247,0.007885069,1.008308,-0.00030124933,-0.018493809
BENGR_Good_2023-02-28-08.30-1-376.jpg,-0.005804248,-0.0014335737,-0.000408262,0.011154756,0.007883839,0.9870862
BENGR_Good_2023-02-28-08.30-1-391.jpg,0.0024450794,0.99653417,-0.009829044,0.0073194355,0.0010657385,-0.007086776
BENGR_Good_2023-02-28-08.30-1-416.jpg,1.014809,0.007735867,-0.020256013,0.0037109107,0.033358596,-0.0470166
BENGR_Good_2023-02-28-08.30-1-481.jpg,-0.0043748915,0.0005545728,-0.0024514943,0.0021744221,1.0012386,-0.0009289831
BENGR_Good_2023-02-28-08.30-1-496.jpg,-0.010563523,-0.0024078973,0.9931491,-0.00023835897,0.00539653,0.0031923726
BENGR_Good_2023-02-28-08.30-1-526.jpg,-0.003613986,-0.0029188804,-0.0007201284,1.002402,0.0057603344,-0.0047135428
BENGR_Good_2023-02-28-08.30-1-536.jpg,-0.005706869,-0.0020803697,0.0026651025,0.019601628,-0.0019737706,0.9857137
BENGR_Good_2023-02-28-08.30-1-556.jpg,0.017661422,0.0041950084,0.011933744,-0.007967964,0.99755543,-0.020813607
BENGR_Good_2023-02-28-08.30-1-561.jpg,-0.008422874,7.520616e-05,-0.0010274202,1.0016068,0.009317078,-0.0049487427
BENGR_Good_2023-02-28-08.30-1-566.jpg,-0.007178139,0.0008186996,-0.0054010823,-0.000603199,0.9992898,0.016503237
BENGR_Good_2023-02-28-08.30-1-586.jpg,-0.009647615,1.0028456,-0.0024029464,0.019246474,0.015038379,0.000528425
BENGR_Good_2023-02-28-08.30-1-6.jpg,0.009742223,-0.005108919,-0.0029763505,0.99967563,0.0040884092,-0.0059997216
BENGR_Good_2023-02-28-08.30-1-606.jpg,0.006575905,0.001711417,-0.0006701052,0.9850537,0.0077805296,-0.0060883835
BENGR_Good_2023-02-28-08.30-1-61.jpg,-0.00393907,-0.009015948,0.98064625,-0.01317592,0.046801314,-0.0057037994
BENGR_Good_2023-02-28-08.30-1-646.jpg,-0.002983477,0.00035148114,-0.004118383,0.0053763688,1.0015786,-0.0020299703
BENGR_Good_2023-02-28-08.30-1-676.jpg,-0.0035842136,0.0038775466,-0.003974974,0.0047560185,0.99795705,-0.0034911707
BENGR_Good_2023-02-28-08.30-1-86.jpg,0.9133157,-0.10592529,-0.04569453,-0.028383687,-0.06740957,0.25919577
BENGR_Good_2023-02-28-08.30-1-96.jpg,-0.0025840774,-0.00045617297,0.98897696,0.0030524582,0.00854782,0.002026461
BENGR_Mod_2023-03-01-08.30-1-1.jpg,0.006663762,0.0017453022,-0.0006631911,0.98495,0.0077512637,-0.006143339
BENGR_Mod_2023-03-01-08.30-1-11.jpg,-0.005800307,-0.001373753,0.002339542,0.020468816,0.0072713867,0.989331
BENGR_Mod_2023-03-01-08.30-1-16.jpg,-0.0111227855,-0.009263858,0.96164614,0.05931574,0.0035934001,0.0013411865
BENGR_Mod_2023-03-01-08.30-1-171.jpg,8.071214e-05,0.9988561,-0.004576713,0.0064956695,0.0026916638,-0.0062522516
BENGR_Mod_2023-03-01-08.30-1-191.jpg,-0.00041092187,-0.0008142106,-0.0022030994,0.99874884,0.006082937,-0.00387422
BENGR_Mod_2023-03-01-08.30-1-221.jpg,-0.00010551512,0.0011555105,0.98607165,0.0043905526,0.008192979,9.305775e-06
BENGR_Mod_2023-03-01-08.30-1-241.jpg,-0.0074197575,0.0016665608,-0.0022862405,1.0058739,0.0025344864,-0.008602075
BENGR_Mod_2023-03-01-08.30-1-261.jpg,0.9967796,0.0050522275,-0.0069284737,-0.0034222156,0.0021912828,-0.004067458
BENGR_Mod_2023-03-01-08.30-1-326.jpg,-0.015450574,-0.0002465509,0.004123673,1.0046234,0.0070929304,-0.005573757
BENGR_Mod_2023-03-01-08.30-1-331.jpg,-0.002256997,1.0010632,-0.0019290447,0.008662716,0.004242189,-0.0053922907
BENGR_Mod_2023-03-01-08.30-1-356.jpg,1.0004294,0.004001189,-0.003750667,0.004866317,0.0024863854,-0.00049153715
BENGR_Mod_2023-03-01-08.30-1-366.jpg,-0.022004522,-0.01807506,0.6233619,0.43215108,0.0024824664,-0.0013049617
BENGR_Mod_2023-03-01-08.30-1-431.jpg,0.0034904107,0.0006461926,-0.00028981268,0.98908895,0.008503385,-0.005209066
BENGR_Mod_2023-03-01-08.30-1-46.jpg,-0.0302713,0.0029395707,-0.0008491352,0.055694,1.0043423,-0.030685283
BENGR_Mod_2023-03-01-08.30-1-66.jpg,-0.0051694326,-0.0012558587,-0.0023451075,0.007849053,0.006549999,0.9921258
BENGR_Mod_2023-03-01-08.30-1-91.jpg,-0.004146807,0.00015262142,-0.0028262734,0.0023900867,1.0015343,-0.0013377443
BENGR_Mod_2023-03-04-08.30-1-11.jpg,-0.00073340535,0.0007231645,0.9867728,0.003989741,0.008453168,0.00078397244
BENGR_Mod_2023-03-04-08.30-1-126.jpg,0.0011333302,0.0031506866,0.27205628,0.69399315,0.033263694,0.02682639
BENGR_Mod_2023-03-04-08.30-1-136.jpg,-0.0017153099,1.0000933,-0.0036806166,0.00790222,0.0025239661,-0.006217994
BENGR_Mod_2023-03-04-08.30-1-166.jpg,-0.009817496,-0.0026747473,0.9925958,-0.0021832734,0.0098931715,0.0012126341
BENGR_Mod_2023-03-04-08.30-1-196.jpg,-0.0022153035,-0.00117689,-0.001348272,1.0028344,0.0033469573,-0.005002804
BENGR_Mod_2023-03-04-08.30-1-256.jpg,-0.004006263,-9.509921e-05,-0.003057301,0.0025229156,1.0017167,-0.0015896559
BENGR_Mod_2023-03-04-08.30-1-26.jpg,0.0015540272,5.074218e-05,0.017578691,0.00768964,0.02989342,0.9562079
BENGR_Mod_2023-03-04-08.30-1-276.jpg,-0.0058891177,-0.00064093247,-0.01241637,0.0023718923,0.9994351,0.016052015
BENGR_Mod_2023-03-04-08.30-1-316.jpg,-0.0037340485,-0.00062194094,-0.0037863776,0.0026908815,1.0020287,-0.0007164255
BENGR_Mod_2023-03-04-08.30-1-326.jpg,-0.0045675,-0.00028364733,0.008928224,1.0111012,0.00259725,-0.023945607
BENGR_Mod_2023-03-04-08.30-1-366.jpg,5.567819e-05,0.0012713522,0.9858986,0.0045060366,0.00809174,-0.00024290383
BENGR_Mod_2023-03-04-08.30-1-376.jpg,0.99987614,0.0032903142,-0.006695643,0.0011551231,0.0006450489,-0.0009785369
BENGR_Mod_2023-03-04-08.30-1-386.jpg,1.0021389,0.00068702176,-0.0060327947,0.0027338713,-0.0013354048,-0.00036438555
BENGR_Mod_2023-03-04-08.30-1-436.jpg,1.0013757,0.0038150437,-0.0063545853,0.0012044758,-0.0007497892,-0.00041750818
BENGR_Mod_2023-03-04-08.30-1-456.jpg,-0.00015459955,0.0011202209,0.98612416,0.004355505,0.008223854,8.607656e-05
BENGR_Mod_2023-03-04-08.30-1-501.jpg,-0.001982309,-7.269904e-05,0.98826027,0.0033572465,0.008517049,0.0016224906
BENGR_Mod_2023-03-04-08.30-1-506.jpg,-0.0013440475,0.00033404306,0.9875001,0.003680572,0.008484401,0.0011939779
BENGR_Mod_2023-03-04-08.30-1-516.jpg,-0.005318545,0.0018781908,-0.0012921095,0.0012883693,1.000028,0.0009031594
BENGR_Mod_2023-03-04-08.30-1-531.jpg,0.0007651076,-0.0009126179,-0.0038840473,0.99754614,0.004802361,-0.0044087395
BENGR_Mod_2023-03-04-08.30-1-561.jpg,0.9965909,0.0034547634,-0.0053004175,0.0035099238,0.0059389845,-0.003581889
BENGR_Mod_2023-03-04-08.30-1-576.jpg,-0.003172867,0.0008089207,-0.0037609786,0.005763814,1.0007514,-0.008993693
BENGR_Mod_2023-03-06-08.30-1-121.jpg,-0.0052974,0.0018082894,-0.0009687245,0.0011584014,1.0000969,0.001282461
BENGR_Mod_2023-03-06-08.30-1-151.jpg,-0.0050207004,-0.0020689145,-0.000562042,0.013544366,0.004471585,0.98809075
BENGR_Mod_2023-03-06-08.30-1-191.jpg,-0.0058206357,-0.0020648912,0.00088483095,0.019910619,0.0010258853,0.98901594
BENGR_Mod_2023-03-06-08.30-1-196.jpg,-0.001659222,0.99733514,-0.00601393,0.0016738027,0.0005433187,-0.007141061
BENGR_Mod_2023-03-06-08.30-1-21.jpg,0.9886583,-0.008270081,-0.006303072,0.032208025,-0.009057686,-0.013062783
BENGR_Mod_2023-03-06-08.30-1-216.jpg,-0.0049466416,-0.00045694783,0.98553634,-0.00019536912,0.007243566,0.012298308
BENGR_Mod_2023-03-06-08.30-1-226.jpg,-0.0002971664,-0.002767291,-0.0027292222,1.0021313,0.0030962005,-0.004001431
BENGR_Mod_2023-03-06-08.30-1-346.jpg,-0.0052065477,-0.0009945817,-0.0023485646,0.0066398233,0.007091604,0.9926807
BENGR_Mod_2023-03-06-08.30-1-396.jpg,-0.028436981,0.004989233,0.0021739528,0.056372836,1.0077639,-0.031719096
BENGR_Mod_2023-03-06-08.30-1-461.jpg,0.000529252,0.0016334765,0.98531604,0.004857436,0.007881261,-0.00090589374
